20241125 000000,97900.05000000,98871.80000000,90791.10000000,97185.18000000,86817.44200000,76243.28400000,68662.57850000,77.16323296,7980.84160929,4337.87167433,86817.44200000,76243.28400000,68662.57850000,77.16323296,7980.84160929,4337.87167433
20241202 000000,97185.17000000,104088.00000000,90500.00000000,101109.59000000,93284.16200000,79794.04200000,70309.79100000,87.97081790,9218.77438033,5314.05221553,93284.16200000,79794.04200000,70309.79100000,87.97081790,9218.77438033,5314.05221553
20241209 000000,101109.60000000,105250.00000000,94150.05000000,104463.99000000,98102.95800000,83958.45000000,72120.49650000,92.30956785,10351.19493450,6321.48075933,98102.95800000,83958.45000000,72120.49650000,92.30956785,10351.19493450,6321.48075933
20241216 000000,104463.99000000,108353.00000000,92232.54000000,95186.27000000,99169.01400000,87190.07500000,73971.76000000,78.33376634,10380.35366002,7133.25533946,99169.01400000,87190.07500000,73971.76000000,78.33376634,10380.35366002,7133.25533946
20241223 000000,95186.28000000,99963.70000000,92520.00000000,93738.20000000,98336.64600000,89660.69600000,75723.04050000,74.87355160,10169.38863119,7740.48199781,98336.64600000,89660.69600000,75723.04050000,74.87355160,10169.38863119,7740.48199781
20241230 000000,93738.19000000,98976.91000000,91530.45000000,98363.61000000,98572.33200000,92694.88700000,77719.85350000,75.90764045,10257.19074670,8243.82374759,98572.33200000,92694.88700000,77719.85350000,75.90764045,10257.19074670,8243.82374759
20250106 000000,98363.61000000,102724.38000000,91203.67000000,94545.06000000,97259.42600000,95271.79400000,79236.10650000,74.68340426,9904.47684009,8575.95436609,97259.42600000,95271.79400000,79236.10650000,74.68340426,9904.47684009,8575.95436609
20250113 000000,94545.07000000,106422.43000000,89256.69000000,101331.57000000,96632.94200000,97367.95000000,81437.59200000,77.08539640,10056.63652192,8872.09079725,96632.94200000,97367.95000000,81437.59200000,77.08539640,10056.63652192,8872.09079725
20250120 000000,101331.57000000,109588.00000000,99550.00000000,102620.00000000,98119.68800000,98644.35100000,83825.09450000,75.39659676,10164.02514418,9130.47766664,98119.68800000,98644.35100000,83825.09450000,75.39659676,10164.02514418,9130.47766664
20250127 000000,102620.01000000,106457.44000000,96150.00000000,97700.59000000,98912.16600000,98624.40600000,85753.52400000,71.18827702,9739.90061582,9252.36225648,98912.16600000,98624.40600000,85753.52400000,71.18827702,9739.90061582,9252.36225648
20250203 000000,97700.59000000,102500.01000000,91231.00000000,96462.75000000,98531.99400000,98552.16300000,87397.72350000,69.63052573,9197.86822904,9241.46345099,98531.99400000,98552.16300000,87397.72350000,69.63052573,9197.86822904,9241.46345099
20250210 000000,96462.75000000,98826.00000000,94088.23000000,96118.12000000,98846.60600000,98053.01600000,88923.52900000,63.28499938,8640.88811712,9121.34838422,98846.60600000,98053.01600000,88923.52900000,63.28499938,8640.88811712,9121.34838422
20250217 000000,96118.12000000,99475.00000000,93388.09000000,96258.00000000,97831.89200000,97232.41700000,90595.43350000,56.41173404,8117.19454662,8920.51761670,97831.89200000,97232.41700000,90595.43350000,56.41173404,8117.19454662,8920.51761670
20250224 000000,96258.00000000,96500.00000000,78258.52000000,94270.00000000,96161.89200000,97140.79000000,92165.43250000,45.86255349,7455.80278003,8627.57464936,96161.89200000,97140.79000000,92165.43250000,45.86255349,7455.80278003,8627.57464936
20250303 000000,94269.99000000,94416.46000000,80000.00000000,80734.37000000,92768.64800000,95840.40700000,92750.55150000,35.49026979,5772.88657794,8056.63703508,92768.64800000,95840.40700000,92750.55150000,35.49026979,5772.88657794,8056.63703508
20250310 000000,80734.48000000,85309.71000000,76606.00000000,82574.53000000,89991.00400000,94261.49900000,93478.19300000,33.02794415,4535.36799707,7352.38322748,89991.00400000,94261.49900000,93478.19300000,33.02794415,4535.36799707,7352.38322748
20250317 000000,82574.52000000,87453.67000000,81134.66000000,86082.50000000,87983.88000000,93415.24300000,94343.51850000,33.21576801,3793.95511466,6640.69760491,87983.88000000,93415.24300000,94343.51850000,33.21576801,3793.95511466,6640.69760491
20250324 000000,86082.50000000,88765.43000000,81565.00000000,82389.99000000,85210.27800000,91521.08500000,94444.51750000,36.98850995,2875.28091772,5887.61426748,85210.27800000,91521.08500000,94444.51750000,36.98850995,2875.28091772,5887.61426748
20250331 000000,82390.00000000,88500.00000000,77153.83000000,78430.00000000,82042.27800000,89102.08500000,93873.21800000,35.19084483,1806.85855924,5071.46312583,82042.27800000,89102.08500000,93873.21800000,35.19084483,1806.85855924,5071.46312583
20250407 000000,78430.00000000,81243.58000000,74508.00000000,77434.79000000,81382.36200000,87075.50500000,92849.95550000,28.22397051,869.79456261,4231.12941318,81382.36200000,87075.50500000,92849.95550000,28.22397051,869.79456261,4231.12941318
