Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20201109 00:00:00,15475.10000000,16480.00000000,14805.54000000,15957.00000000,13945.11400000,12378.85800000,11479.03950000,76.01103881,1389.89399484,934.71930531
20201116 00:00:00,15957.00000000,18965.90000000,15864.00000000,18414.43000000,15327.37200000,13187.01800000,11946.29050000,81.12764314,1738.46750780,1095.46894581
20201123 00:00:00,18413.88000000,19484.21000000,16188.00000000,18184.99000000,16358.60400000,13913.48900000,12390.40250000,81.38809714,1973.45191246,1271.06553914
20201130 00:00:00,18185.00000000,19888.00000000,18001.12000000,19359.40000000,17478.18400000,14772.00400000,12897.92300000,83.18298488,2228.75215072,1462.60286146
20201207 00:00:00,19358.67000000,19420.91000000,17572.33000000,19174.99000000,18218.16200000,15622.84000000,13360.09550000,93.49021191,2388.66405078,1647.81509932
20201214 00:00:00,19174.99000000,24295.00000000,19000.00000000,23455.52000000,19717.86600000,16831.49000000,13979.30400000,95.38307987,2828.19668984,1883.89141743
20201221 00:00:00,23455.54000000,28422.00000000,21815.00000000,26281.66000000,21291.31200000,18309.34200000,14709.30300000,96.00212741,3365.77677242,2180.26848842
20201228 00:00:00,26281.54000000,34778.11000000,25880.00000000,33000.05000000,24254.32400000,20306.46400000,15763.75550000,97.75892463,4284.54126136,2601.12304301
20210104 00:00:00,33000.05000000,41950.00000000,28130.00000000,38150.02000000,28012.44800000,22745.31600000,17088.85000000,98.53820535,5366.36812579,3154.17205957
20210111 00:00:00,38150.02000000,40100.00000000,30420.00000000,35828.61000000,31343.17200000,24780.66700000,18294.72250000,90.86117625,5967.61437996,3716.86052364
20210118 00:00:00,35824.99000000,37850.00000000,28850.00000000,32259.90000000,33104.04800000,26410.95700000,19394.90750000,81.10586938,6085.98583972,4190.68558686
20210125 00:00:00,32259.45000000,38531.90000000,29241.72000000,33092.98000000,34466.31200000,27878.81200000,20532.91500000,80.70533596,6175.82757213,4587.71398391
