Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200314 22:00:00,5302.58000000,5336.98000000,5055.13000000,5172.06000000,5313.54200000,5348.12500000,5399.98800000,42.87823214,-243.99963795,-300.79171080
20200315 00:00:00,5172.48000000,5273.37000000,5093.10000000,5153.42000000,5281.95000000,5320.36100000,5378.44250000,38.03220703,-242.16866818,-289.06710227
20200315 02:00:00,5152.59000000,5222.23000000,5146.58000000,5178.64000000,5238.34600000,5288.18500000,5367.19650000,35.65443824,-235.96253895,-278.44618961
20200315 04:00:00,5178.64000000,5284.72000000,5178.64000000,5252.24000000,5211.42400000,5290.03900000,5349.40850000,41.59535230,-222.53993014,-267.26493772
20200315 06:00:00,5251.95000000,5332.04000000,5240.95000000,5272.23000000,5205.71800000,5272.42400000,5352.40150000,38.40103942,-207.89292973,-255.39053612
20200315 08:00:00,5272.35000000,5273.28000000,5213.16000000,5244.91000000,5220.28800000,5266.91500000,5355.45350000,42.14643119,-196.22758263,-243.55794542
20200315 10:00:00,5244.91000000,5487.00000000,5235.51000000,5429.99000000,5275.60200000,5278.77600000,5357.39900000,47.29373419,-170.08763738,-228.86388381
20200315 12:00:00,5430.00000000,5594.00000000,5280.00000000,5333.78000000,5306.63000000,5272.48800000,5349.09350000,54.42682992,-155.34417444,-214.15994194
20200315 14:00:00,5333.78000000,5358.16000000,5221.00000000,5324.48000000,5321.07800000,5266.25100000,5336.38750000,43.30270270,-142.76460462,-199.88087447
20200315 16:00:00,5324.92000000,5397.00000000,5260.00000000,5302.71000000,5327.17400000,5266.44600000,5327.38100000,50.16971655,-133.01850741,-186.50840106
20200315 18:00:00,5302.78000000,5373.93000000,5275.00000000,5312.35000000,5340.66200000,5280.47500000,5314.30000000,50.06087993,-123.09779299,-173.82627945
20200315 20:00:00,5312.33000000,5940.00000000,5160.00000000,5903.77000000,5435.41800000,5355.51000000,5337.93550000,69.46246133,-66.74352622,-152.40972880
20200315 22:00:00,5906.85000000,5908.45000000,5285.00000000,5361.30000000,5440.92200000,5373.77600000,5330.98050000,49.30398540,-65.10467303,-134.94871765
20200316 00:00:00,5360.33000000,5365.42000000,5188.00000000,5301.50000000,5436.32600000,5378.70200000,5334.37050000,50.02045148,-67.84910803,-121.52879572
20200316 02:00:00,5301.01000000,5364.98000000,5250.00000000,5273.34000000,5430.45200000,5378.81300000,5325.61850000,52.96379534,-71.47247894,-111.51753237
20200316 04:00:00,5272.23000000,5297.80000000,5128.76000000,5158.42000000,5399.66600000,5370.16400000,5318.53950000,50.13851183,-82.66420853,-105.74686760
